super_category,super_category_fr,category,category_fr,category_icon,activity_en_new,activity_fr,activity_new_icon,index,tags,tags_fr
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Marinas,Marinas,sailboat,2011,marinas,marinas
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Marinas,Marinas,sailboat,738,marinas,marinas
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Marinas,Marinas,sailboat,898,marinas,marinas
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Marinas,Marinas,sailboat,2015,marinas,marinas
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,1941,"paddleboarding, entertainment centers","planches à pagaie, centres de divertissement"
Family,Familial,Games,Jeux,gamepad,Entertainment Centers,Centres de divertissement,gamepad,1941,"paddleboarding, entertainment centers","planches à pagaie, centres de divertissement"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,2410,"paddleboarding, parks, beaches","planches à pagaie, parcs, plages"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2410,"paddleboarding, parks, beaches","planches à pagaie, parcs, plages"
Relax,Détente,Beaches & Pools,Plages & piscines,sailboat,Beaches,Plages,person-swimming,2410,"paddleboarding, parks, beaches","planches à pagaie, parcs, plages"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,118,"paddleboarding, water sports","planches à pagaie, sports nautiques"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Water Sports,Sports nautiques,sailboat,118,"paddleboarding, water sports","planches à pagaie, sports nautiques"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,2225,paddleboarding,planches à pagaie
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,2091,"paddleboarding, alpine skiing, water parks","planches à pagaie, ski alpin, parcs aquatiques"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2091,"paddleboarding, alpine skiing, water parks","planches à pagaie, ski alpin, parcs aquatiques"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Water Parks,Parcs aquatiques,water,2091,"paddleboarding, alpine skiing, water parks","planches à pagaie, ski alpin, parcs aquatiques"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,209,"paddleboarding, beaches","planches à pagaie, plages"
Others,Autres,Others,Autres,,Other activities,Autres,,209,"paddleboarding, beaches","planches à pagaie, plages"
Relax,Détente,Beaches & Pools,Plages & piscines,sailboat,Beaches,Plages,person-swimming,209,"paddleboarding, beaches","planches à pagaie, plages"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,2223,"paddleboarding, spas","planches à pagaie, spas"
Relax,Détente,Spa,Spas,spa,Spas,Spas,spa,2223,"paddleboarding, spas","planches à pagaie, spas"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,3301,paddleboarding,planches à pagaie
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,1934,"paddleboarding, entertainment centers","planches à pagaie, centres de divertissement"
Family,Familial,Games,Jeux,gamepad,Entertainment Centers,Centres de divertissement,gamepad,1934,"paddleboarding, entertainment centers","planches à pagaie, centres de divertissement"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,882,paddleboarding,planches à pagaie
Others,Autres,Others,Autres,,Other activities,Autres,,882,paddleboarding,planches à pagaie
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,3281,paddleboarding,planches à pagaie
Others,Autres,Others,Autres,,Other activities,Autres,,3281,paddleboarding,planches à pagaie
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,2309,paddleboarding,planches à pagaie
Others,Autres,Others,Autres,,Other activities,Autres,,2309,paddleboarding,planches à pagaie
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,3017,"paddleboarding, theme parks, water parks","planches à pagaie, parcs d'attractions, parcs aquatiques"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Theme Parks,Parcs d'attractions,puzzle-piece,3017,"paddleboarding, theme parks, water parks","planches à pagaie, parcs d'attractions, parcs aquatiques"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Water Parks,Parcs aquatiques,water,3017,"paddleboarding, theme parks, water parks","planches à pagaie, parcs d'attractions, parcs aquatiques"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,2266,"paddleboarding, surfing & others, beaches","planches à pagaie, surf & autres, plages"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Surfing & Others,Surf & Autres,sailboat,2266,"paddleboarding, surfing & others, beaches","planches à pagaie, surf & autres, plages"
Relax,Détente,Beaches & Pools,Plages & piscines,sailboat,Beaches,Plages,person-swimming,2266,"paddleboarding, surfing & others, beaches","planches à pagaie, surf & autres, plages"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Piers & Boardwalks,Jetées & promenades,sailboat,2733,piers & boardwalks,jetées & promenades
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Piers & Boardwalks,Jetées & promenades,sailboat,2496,piers & boardwalks,jetées & promenades
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Piers & Boardwalks,Jetées & promenades,sailboat,1491,piers & boardwalks,jetées & promenades
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Piers & Boardwalks,Jetées & promenades,sailboat,2338,piers & boardwalks,jetées & promenades
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Piers & Boardwalks,Jetées & promenades,sailboat,1486,piers & boardwalks,jetées & promenades
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Rafting,Rafting,sailboat,279,rafting,rafting
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Scuba & Snorkeling,Plongée sous-marine & plongée en apnée,sailboat,204,scuba & snorkeling,plongée sous-marine & plongée en apnée
Others,Autres,Others,Autres,,Other activities,Autres,,204,scuba & snorkeling,plongée sous-marine & plongée en apnée
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Scuba & Snorkeling,Plongée sous-marine & plongée en apnée,sailboat,2624,scuba & snorkeling,plongée sous-marine & plongée en apnée
Others,Autres,Others,Autres,,Other activities,Autres,,2624,scuba & snorkeling,plongée sous-marine & plongée en apnée
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Scuba & Snorkeling,Plongée sous-marine & plongée en apnée,sailboat,2017,"scuba & snorkeling, whale watching, zoos","plongée sous-marine & plongée en apnée, observation des baleines, zoos"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Whale Watching,Observation des baleines,otter,2017,"scuba & snorkeling, whale watching, zoos","plongée sous-marine & plongée en apnée, observation des baleines, zoos"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Zoos,Zoos,hippo,2017,"scuba & snorkeling, whale watching, zoos","plongée sous-marine & plongée en apnée, observation des baleines, zoos"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Water Sports,Sports nautiques,sailboat,1552,water sports,sports nautiques
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,645,"alpine skiing, snowshoeing, waterfalls","ski alpin, raquette, chutes"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,645,"alpine skiing, snowshoeing, waterfalls","ski alpin, raquette, chutes"
Outdoor,Plein-air,Waterfalls,Chutes,shower,Waterfalls,Chutes,shower,645,"alpine skiing, snowshoeing, waterfalls","ski alpin, raquette, chutes"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2099,"alpine skiing, cross-country ski, sledding, snowshoeing, beaches","ski alpin, ski de fond, luge, raquette, plages"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2099,"alpine skiing, cross-country ski, sledding, snowshoeing, beaches","ski alpin, ski de fond, luge, raquette, plages"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2099,"alpine skiing, cross-country ski, sledding, snowshoeing, beaches","ski alpin, ski de fond, luge, raquette, plages"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2099,"alpine skiing, cross-country ski, sledding, snowshoeing, beaches","ski alpin, ski de fond, luge, raquette, plages"
Others,Autres,Others,Autres,,Other activities,Autres,,2099,"alpine skiing, cross-country ski, sledding, snowshoeing, beaches","ski alpin, ski de fond, luge, raquette, plages"
Relax,Détente,Beaches & Pools,Plages & piscines,sailboat,Beaches,Plages,person-swimming,2099,"alpine skiing, cross-country ski, sledding, snowshoeing, beaches","ski alpin, ski de fond, luge, raquette, plages"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,570,"alpine skiing, dog sledding, sledding","ski alpin, traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,570,"alpine skiing, dog sledding, sledding","ski alpin, traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,570,"alpine skiing, dog sledding, sledding","ski alpin, traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,736,"alpine skiing, cross-country ski, skating, snowshoeing","ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,736,"alpine skiing, cross-country ski, skating, snowshoeing","ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Skating,Patinage,snowflake,736,"alpine skiing, cross-country ski, skating, snowshoeing","ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,736,"alpine skiing, cross-country ski, skating, snowshoeing","ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2109,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2921,"alpine skiing, cross-country ski, snowshoeing, nature parks","ski alpin, ski de fond, raquette, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2921,"alpine skiing, cross-country ski, snowshoeing, nature parks","ski alpin, ski de fond, raquette, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2921,"alpine skiing, cross-country ski, snowshoeing, nature parks","ski alpin, ski de fond, raquette, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,2921,"alpine skiing, cross-country ski, snowshoeing, nature parks","ski alpin, ski de fond, raquette, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2922,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2922,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,3262,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,3262,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,3262,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Others,Autres,Others,Autres,,Other activities,Autres,,3262,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2944,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2944,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2944,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2944,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1889,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1889,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,1889,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2923,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2923,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2923,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,3019,"alpine skiing, cross-country ski, gift shops","ski alpin, ski de fond, boutiques de cadeaux"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,3019,"alpine skiing, cross-country ski, gift shops","ski alpin, ski de fond, boutiques de cadeaux"
Relax,Détente,Shopping,Magasinage,tag,Gift Shops,Boutiques de cadeaux,tag,3019,"alpine skiing, cross-country ski, gift shops","ski alpin, ski de fond, boutiques de cadeaux"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2928,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2928,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2088,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,519,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2758,"alpine skiing, dog sledding","ski alpin, traîneaux à chiens"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,2758,"alpine skiing, dog sledding","ski alpin, traîneaux à chiens"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1579,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1579,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,116,"alpine skiing, dog sledding, sledding, nature & wildlife areas","ski alpin, traîneaux à chiens, luge, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,116,"alpine skiing, dog sledding, sledding, nature & wildlife areas","ski alpin, traîneaux à chiens, luge, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,116,"alpine skiing, dog sledding, sledding, nature & wildlife areas","ski alpin, traîneaux à chiens, luge, zoos & faune"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,116,"alpine skiing, dog sledding, sledding, nature & wildlife areas","ski alpin, traîneaux à chiens, luge, zoos & faune"
Others,Autres,Others,Autres,,Other activities,Autres,,116,"alpine skiing, dog sledding, sledding, nature & wildlife areas","ski alpin, traîneaux à chiens, luge, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,3002,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2491,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2491,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,575,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,577,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1984,"alpine skiing, dog sledding","ski alpin, traîneaux à chiens"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,1984,"alpine skiing, dog sledding","ski alpin, traîneaux à chiens"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2924,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2924,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2924,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,851,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2999,"alpine skiing, sledding, snowshoeing","ski alpin, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2999,"alpine skiing, sledding, snowshoeing","ski alpin, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2999,"alpine skiing, sledding, snowshoeing","ski alpin, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2102,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2102,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2102,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Others,Autres,Others,Autres,,Other activities,Autres,,2102,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,578,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,578,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Others,Autres,Others,Autres,,Other activities,Autres,,578,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,3005,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,3005,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,528,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1017,alpine skiing,ski alpin
Others,Autres,Others,Autres,,Other activities,Autres,,1017,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,503,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,503,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,503,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2925,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2925,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2925,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2114,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2943,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2943,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2943,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2943,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,937,"alpine skiing, dog sledding, sledding","ski alpin, traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,937,"alpine skiing, dog sledding, sledding","ski alpin, traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,937,"alpine skiing, dog sledding, sledding","ski alpin, traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2996,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2996,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2996,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2996,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1509,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1509,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Others,Autres,Others,Autres,,Other activities,Autres,,1509,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2101,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1370,"alpine skiing, cross-country ski, golf courses","ski alpin, ski de fond, golf"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1370,"alpine skiing, cross-country ski, golf courses","ski alpin, ski de fond, golf"
Relax,Détente,Golf,Golf,golf-ball-tee,Golf Courses,Golf,golf-ball-tee,1370,"alpine skiing, cross-country ski, golf courses","ski alpin, ski de fond, golf"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,3018,"alpine skiing, cross-country ski, theme parks","ski alpin, ski de fond, parcs d'attractions"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,3018,"alpine skiing, cross-country ski, theme parks","ski alpin, ski de fond, parcs d'attractions"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Theme Parks,Parcs d'attractions,puzzle-piece,3018,"alpine skiing, cross-country ski, theme parks","ski alpin, ski de fond, parcs d'attractions"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,3145,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,3145,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,3145,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,3143,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,3143,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,3143,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,3143,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,569,"alpine skiing, snowshoeing","ski alpin, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,569,"alpine skiing, snowshoeing","ski alpin, raquette"
